Customer ID,Recency,Frequency,Monetary,purchase_next_3m
17292,381,2,271.75,0.0
17293,28,13,2766.15,1.0
17294,578,2,467.78999999999996,0.0
17296,639,1,338.13,0.0
17298,10,5,957.5600000000001,0.0
17299,9,4,615.16,1.0
17300,300,2,393.64,0.0
17301,533,1,132.8,1.0
17302,32,3,661.61,1.0
17303,270,1,250.04,0.0
17304,443,1,111.5,0.0
17305,558,1,2135.46,0.0
17306,9,17,7851.1,1.0
17307,304,11,3999.8900000000003,0.0
17308,302,2,4511.76,0.0
17309,4,3,330.59000000000003,0.0
17310,296,2,1025.1,0.0
17311,226,5,2738.17,1.0
17312,48,3,644.3,0.0
17314,58,14,3883.43,1.0
17315,9,35,7727.38,1.0
17316,329,1,124.45,0.0
17318,634,1,164.28,0.0
17319,578,1,29.1,0.0
17320,9,6,2895.77,0.0
17321,303,4,1040.32,1.0
17322,285,5,922.59,0.0
17323,34,9,1181.77,1.0
17324,241,10,2013.87,1.0
17325,189,3,609.5699999999999,0.0
17326,317,2,321.95,0.0
17327,319,2,152.35,0.0
17328,582,1,104.7,0.0
17329,224,4,724.6800000000001,1.0
17330,454,2,59.900000000000006,1.0
17331,33,1,175.2,0.0
17332,437,5,838.27,0.0
17334,211,3,635.15,0.0
17335,293,2,508.0,0.0
17336,381,1,81.12,0.0
17337,60,4,2027.8700000000001,0.0
17338,23,16,10705.66,1.0
17339,3,3,362.36,0.0
17340,29,14,17645.18,1.0
17341,66,5,1889.83,0.0
17342,289,4,1227.54,0.0
17343,264,6,1259.94,0.0
17344,638,1,307.54,1.0
17345,2,9,1351.07,1.0
17346,12,19,3912.65,1.0
17348,207,5,1477.04,1.0
17349,88,5,852.25,0.0
17350,303,3,619.971,1.0
17351,78,11,1828.38,1.0
17352,605,1,36.25,0.0
17353,38,4,3242.0,0.0
17354,337,3,1750.3999999999999,1.0
17355,295,1,285.11,0.0
17356,221,5,946.47,0.0
17358,212,5,866.05,0.0
17359,557,1,156.6,1.0
17360,93,4,976.54,1.0
17361,95,4,656.36,1.0
17362,148,7,1024.04,0.0
17363,304,3,940.86,0.0
17364,46,23,10223.05,1.0
17365,79,12,5794.43,1.0
17366,341,2,1096.24,0.0
17367,147,1,168.4,0.0
17368,2,12,2549.14,1.0
17369,365,1,979.1999999999999,0.0
17370,1,2,228.06,1.0
17371,270,4,336.29,1.0
17372,75,26,4096.01,1.0
17373,43,5,807.88,1.0
17374,128,3,727.11,0.0
17375,108,4,660.55,0.0
17376,220,3,356.29,1.0
17377,35,67,16263.87,1.0
17378,283,1,10.95,0.0
17380,343,3,645.0,0.0
17381,8,33,37988.409999999996,1.0
17382,345,7,836.88,1.0
17383,362,1,110.69999999999999,1.0
17384,128,2,398.8,1.0
17386,8,6,1823.69,1.0
17388,41,10,2385.04,1.0
17389,5,52,34895.08,1.0
17390,330,1,149.3,0.0
17391,73,2,508.8,0.0
17392,216,3,626.56,0.0
17393,320,2,381.15,0.0
17394,128,1,203.86999999999998,0.0
17395,417,1,97.5,0.0
17396,58,12,6278.1,1.0
17397,325,1,536.77,1.0
17398,24,3,653.38,0.0
17400,35,8,4677.05,0.0
17401,450,1,114.85,0.0
17402,11,18,4194.78,1.0
17403,360,1,118.95,1.0
17404,32,18,36878.6,1.0
17405,59,1,393.31,1.0
17406,242,13,4905.05,0.0
17407,321,1,552.9,0.0
17408,72,3,316.09000000000003,0.0
17409,94,10,7793.51,0.0
17410,5,2,419.55,1.0
17411,170,3,932.02,1.0
17412,105,13,3869.28,1.0
17413,314,2,560.14,0.0
17414,94,5,2069.52,1.0
17416,19,20,15699.52,1.0
17417,458,1,164.18,0.0
17418,233,2,373.99,1.0
17419,53,14,4933.95,1.0
17420,80,5,877.11,1.0
17421,295,3,1059.41,0.0
17422,2,10,3314.36,1.0
17423,127,2,869.96,1.0
17426,0,11,7321.1,1.0
17428,20,37,25224.0,1.0
17429,37,5,1357.46,0.0
17430,274,3,582.01,1.0
17431,222,1,403.3,0.0
17432,294,7,1385.6299999999999,1.0
17433,294,1,266.8,1.0
17435,320,1,331.35,0.0
17436,136,4,440.15999999999997,1.0
17437,439,1,373.17,0.0
17438,163,5,1422.77,0.0
17439,565,1,325.74,0.0
17440,66,4,323.58,0.0
17441,641,1,293.35,0.0
17442,3,14,4293.43,1.0
17443,129,1,534.24,0.0
17444,57,3,2940.04,0.0
17446,86,2,120.9,0.0
17448,406,46,14556.97,0.0
17449,4,10,3927.84,1.0
17450,4,28,138883.84,1.0
17451,15,1,346.01,1.0
17454,101,10,1547.94,0.0
17455,113,1,131.7,0.0
17456,274,2,1225.42,0.0
17457,36,14,5984.8099999999995,0.0
17458,291,1,213.08,1.0
17460,3,16,2228.27,0.0
17462,193,1,463.40999999999997,1.0
17463,85,5,1907.14,1.0
17464,67,3,1000.94,0.0
17465,335,7,2542.79,0.0
17467,304,1,102.6,0.0
17468,284,1,57.8,1.0
17469,18,15,4230.55,1.0
17470,36,10,2496.27,1.0
17471,384,1,321.65000000000003,0.0
17472,100,4,935.1,0.0
17473,318,2,607.0,0.0
17474,509,1,1047.0,0.0
17476,305,2,489.86,0.0
17477,522,2,1144.3,0.0
17478,317,2,1272.8,0.0
17479,542,1,389.26000000000005,0.0
17480,354,1,390.21,1.0
17481,3,1,260.63,1.0
17482,396,2,778.19,0.0
17483,43,3,452.43,1.0
17484,485,2,209.57,0.0
17486,170,1,396.87,0.0
17487,637,1,160.55,0.0
17488,550,1,336.5,0.0
17489,122,1,208.56,1.0
17490,86,3,963.38,1.0
17491,5,13,4540.31,1.0
17492,157,3,1122.42,0.0
17493,294,1,100.91000000000001,0.0
17494,411,1,54.699999999999996,0.0
17495,300,1,309.16,1.0
17496,268,4,1412.89,0.0
17497,299,2,287.25,0.0
17499,199,2,1341.39,0.0
17501,130,2,288.6,0.0
17504,115,18,9565.12,0.0
17505,71,5,2435.48,0.0
17507,171,2,605.58,0.0
17508,190,8,4579.23,0.0
17510,330,1,206.07999999999998,1.0
17511,3,50,143916.92,1.0
17512,30,16,4434.7300000000005,1.0
17513,318,2,645.6,1.0
17514,37,2,542.83,0.0
17515,115,8,1549.81,1.0
17516,28,5,798.32,1.0
17517,218,1,153.94,0.0
17518,335,2,329.42,0.0
17519,43,14,4753.45,1.0
17521,108,3,714.41,1.0
17522,48,4,912.25,1.0
17524,270,3,539.14,0.0
17525,269,3,1161.9,0.0
17526,200,11,3842.94,1.0
17527,19,2,606.62,1.0
17529,519,2,1240.25,0.0
17530,115,8,2124.37,1.0
17531,99,3,1266.82,0.0
17532,295,1,65.34,0.0
17533,344,1,34.8,0.0
17534,360,4,1445.47,1.0
17535,189,1,164.4,0.0
17536,86,3,364.83,0.0
17537,212,1,630.7,1.0
17539,527,4,1226.57,0.0
17540,225,5,1280.5,1.0
17541,419,1,124.46,0.0
17542,179,3,341.7,0.0
17543,459,1,120.05,0.0
17544,299,3,960.69,0.0
17545,299,3,802.58,1.0
17547,285,2,727.85,0.0
17548,143,4,731.26,0.0
17550,106,9,2547.64,0.0
17551,268,1,306.84,0.0
17552,281,10,2453.4,1.0
17553,39,4,3757.6,0.0
17554,32,2,1249.89,1.0
17555,244,4,769.93,1.0
17556,115,2,300.67,0.0
17557,642,1,34.0,1.0
17558,302,1,259.17,0.0
17559,422,1,167.62,0.0
17560,4,8,1895.8,0.0
17561,300,3,554.72,1.0
17562,19,4,661.1,1.0
17563,487,2,392.38,0.0
17565,496,1,131.83,0.0
17567,2,7,3950.0,1.0
17568,542,1,382.79,0.0
17569,241,1,344.14,0.0
17570,291,1,100.0,0.0
17571,55,4,766.4399999999999,1.0
17572,9,9,692.26,1.0
17573,3,1,174.71,1.0
17574,152,1,185.65,0.0
17575,576,1,171.7,0.0
17576,8,36,7741.08,1.0
17577,554,2,348.75,0.0
17578,127,7,1047.33,0.0
17579,47,3,575.24,1.0
17580,162,5,545.27,0.0
17581,19,35,14235.0,1.0
17582,145,5,1450.7,0.0
17583,469,1,135.95,0.0
17584,36,5,4816.57,1.0
17585,18,7,2093.3,0.0
17586,528,1,167.4,0.0
17587,537,1,181.66,0.0
17588,9,7,2939.55,0.0
17589,60,17,13488.77,1.0
17591,31,7,2413.87,1.0
17592,648,1,148.3,0.0
17593,1,10,7417.6,1.0
17594,164,3,1819.7,1.0
17596,45,10,3831.47,1.0
17597,123,5,3484.09,0.0
17598,290,1,409.98,0.0
17599,387,1,52.05,0.0
17601,148,2,421.48,0.0
17602,33,10,3257.71,1.0
17603,527,3,1398.76,1.0
17604,126,6,945.9300000000001,0.0
17605,499,1,160.75,0.0
17606,646,1,87.30000000000001,0.0
17607,285,1,333.81,0.0
17608,358,2,305.11,1.0
17609,211,8,1319.81,1.0
17610,449,5,1529.49,0.0
17611,33,22,7112.01,1.0
17612,4,17,5029.35,1.0
17613,27,9,2991.29,1.0
17615,39,6,733.2,0.0
17616,83,4,1060.8,0.0
17617,468,1,395.33,0.0
17618,157,10,3768.44,1.0
17619,221,1,218.52,0.0
17621,221,5,2697.0,1.0
17622,507,2,1130.21,0.0
17623,318,6,1856.6200000000001,1.0
17624,127,3,1125.45,1.0
17625,49,6,5255.58,1.0
17626,512,1,254.0,0.0
17627,388,1,296.36,0.0
17629,29,7,1439.78,1.0
17630,79,2,503.59999999999997,0.0
17631,46,6,886.66,1.0
17633,12,5,1381.16,1.0
17634,1,7,2080.45,1.0
17635,333,3,1265.58,0.0
17637,24,1,338.95,1.0
17638,556,2,842.4,0.0
17639,185,6,615.17,0.0
17640,288,5,2547.28,1.0
17642,29,5,1824.49,0.0
17643,282,2,541.25,0.0
17644,29,16,4758.59,1.0
17646,128,12,4149.79,0.0
17647,578,2,198.6,1.0
17648,102,4,1526.26,1.0
17649,47,3,1578.89,0.0
17651,65,10,2906.53,1.0
17652,53,6,2713.57,1.0
17653,9,2,343.34,1.0
17654,186,1,117.55,0.0
17655,26,7,2916.87,1.0
17656,15,3,927.65,1.0
17657,339,1,126.0,0.0
17658,120,1,317.59999999999997,1.0
17659,9,11,2488.36,1.0
17660,50,2,359.47,0.0
17662,571,2,412.92,0.0
17663,64,14,4389.45,1.0
17664,121,3,887.78,1.0
17665,402,1,563.1,0.0
17666,387,3,1319.6399999999999,1.0
17667,71,8,3646.2,1.0
17669,31,8,5168.85,1.0
17670,137,1,205.7,0.0
17671,67,4,1929.18,1.0
17672,218,6,3778.3,1.0
17673,71,11,3814.23,1.0
17674,278,1,601.32,1.0
17675,10,62,31959.510000000002,1.0
17676,18,8,2109.0,1.0
17677,9,44,32014.03,1.0
17678,173,2,599.76,0.0
17679,431,5,1585.5,1.0
17680,292,2,313.05,1.0
17681,506,5,731.2,0.0
17682,24,10,3881.8,1.0
17683,295,3,819.01,0.0
17685,176,10,4264.36,1.0
17686,30,7,7146.7,1.0
17687,330,1,432.68,0.0
17688,303,1,304.2,0.0
17689,297,2,317.08,0.0
17690,11,16,6216.83,1.0
17691,267,4,780.0500000000001,0.0
17692,36,12,2975.8,0.0
17693,46,1,200.47,0.0
17694,51,3,1695.97,0.0
17695,41,5,1746.04,0.0
17696,17,26,7309.47,1.0
17697,145,1,338.95,0.0
17698,170,1,154.95,0.0
17699,386,2,442.0,0.0
17700,4,13,5827.16,1.0
17701,162,1,417.95,0.0
17702,18,5,2658.44,1.0
17703,18,3,787.06,1.0
17704,78,2,885.19,0.0
17705,16,8,1228.3799999999999,1.0
17706,9,26,18272.99,1.0
17707,94,8,609.3000000000001,0.0
17708,97,4,887.9300000000001,0.0
17709,79,5,671.01,0.0
17710,333,1,293.5,0.0
17711,199,1,220.53000000000003,1.0
17713,291,4,1198.09,0.0
17714,230,5,1410.18,0.0
17715,110,2,489.59999999999997,0.0
17716,4,20,14437.64,1.0
17717,330,1,376.92,0.0
17718,141,2,439.18,0.0
17719,15,12,4477.4,1.0
17720,22,9,2460.57,1.0
17721,568,1,307.21000000000004,0.0
17722,5,5,4430.36,0.0
17723,36,7,3378.4000000000005,0.0
17724,47,1,373.1,1.0
17725,10,8,2507.12,1.0
17726,304,7,1092.06,0.0
17728,313,2,1362.75,1.0
17729,505,1,438.65000000000003,0.0
17730,15,15,5531.09,1.0
17731,37,5,1432.62,1.0
17732,282,8,2470.39,0.0
17733,171,1,216.95000000000002,1.0
17734,46,5,1281.9,1.0
17735,3,23,15226.15,1.0
17736,22,1,307.49,1.0
17738,58,12,3876.0,1.0
17739,106,14,6010.01,1.0
17740,298,6,426.9,0.0
17741,316,2,101.1,0.0
17742,22,11,2098.48,0.0
17743,357,1,229.2,0.0
17744,160,5,1615.7,1.0
17745,387,2,600.34,0.0
17746,149,4,904.1800000000001,0.0
17747,22,1,71.4,0.0
17748,436,1,358.15,0.0
17749,87,3,1026.18,0.0
17750,8,5,1271.46,1.0
17751,330,1,157.85999999999999,0.0
17752,268,1,80.64,0.0
17753,373,4,390.56,0.0
17754,51,10,3380.33,1.0
17756,285,3,733.7,0.0
17757,23,46,7137.610000000001,1.0
17758,61,8,2992.03,1.0
17759,78,4,609.07,1.0
17760,282,5,803.88,1.0
17762,365,1,129.75,0.0
17763,172,4,86.15,0.0
17764,120,4,1066.79,1.0
17765,68,4,530.8,0.0
17766,290,2,299.61,0.0
17767,319,1,141.85,1.0
17768,75,5,1647.66,1.0
17769,48,11,4933.83,1.0
17770,108,5,1143.27,0.0
17771,232,3,257.4,1.0
17772,302,1,202.0,1.0
17773,423,2,585.27,0.0
17774,6,9,3328.05,0.0
17775,164,1,56.4,0.0
17776,296,2,338.56,0.0
17777,9,1,194.7,1.0
17778,571,1,197.70000000000002,0.0
17779,53,1,323.09,1.0
17780,576,3,352.91,0.0
17781,68,2,188.02,0.0
17782,292,2,679.02,0.0
17783,157,2,208.85,1.0
17784,459,1,112.86,0.0
17785,354,2,271.44,1.0
17786,226,1,114.85,1.0
17787,62,4,2601.4700000000003,0.0
17788,39,1,16.7,1.0
17789,190,2,397.15,0.0
17790,29,18,2181.57,1.0
17792,376,2,370.05,0.0
17794,596,2,147.3,0.0
17795,89,2,350.39,0.0
17796,223,6,1286.09,1.0
17797,92,6,1477.85,1.0
17798,491,1,183.09,0.0
17799,8,19,5817.71,1.0
17800,0,7,916.6,1.0
17801,360,3,798.3299999999999,0.0
17802,89,9,4400.5,1.0
17803,301,1,184.66,0.0
17804,285,3,385.23,0.0
17805,519,1,414.72,1.0
17807,304,3,437.87,0.0
17808,458,4,262.64,0.0
17809,38,16,8782.19,1.0
17810,578,2,374.81,0.0
17811,1,32,6636.23,1.0
17812,277,4,651.28,1.0
17814,284,2,1617.32,0.0
17815,302,1,591.96,0.0
17816,178,4,97.07,1.0
17817,186,5,689.87,1.0
17818,647,1,130.18,0.0
17819,92,11,6376.12,1.0
17820,283,1,183.56,0.0
17821,315,1,334.62,0.0
17822,329,5,2188.5,0.0
17823,330,2,494.25,0.0
17825,508,4,731.96,0.0
17826,283,1,134.59,0.0
17827,151,5,1976.4,1.0
17828,19,3,1076.66,1.0
17829,208,5,4756.74,0.0
17830,171,2,287.65000000000003,1.0
17833,632,1,342.36,0.0
17834,324,2,730.47,0.0
17837,57,3,376.51,1.0
17838,201,11,5631.3,1.0
17840,353,1,185.72,0.0
17841,1,168,53394.36,1.0
17842,511,1,430.69,0.0
17843,212,2,326.23,0.0
17844,16,1,51.559999999999995,0.0
17845,464,4,598.19,0.0
17847,425,2,129.69,0.0
17848,37,29,3571.3,1.0
17849,127,8,1063.76,0.0
17850,281,155,56600.08,0.0
17851,331,6,1563.34,0.0
17852,298,3,548.87,1.0
17853,316,3,1608.19,0.0
17854,94,6,1071.45,0.0
17855,282,1,417.94,0.0
17856,142,3,1142.63,1.0
17857,8,15,16057.72,1.0
17858,25,27,11298.24,1.0
17859,214,1,148.21,0.0
17860,278,4,1015.54,0.0
17861,45,15,4328.46,1.0
17862,233,4,1279.09,0.0
17863,54,10,4370.48,1.0
17864,185,3,535.23,1.0
17865,17,38,22865.41,1.0
17866,52,3,1134.95,0.0
17867,53,13,1381.66,1.0
17868,295,1,234.65,0.0
17869,16,7,1036.16,0.0
17870,1,8,1963.77,1.0
17871,114,5,1118.99,0.0
17872,291,1,235.87,0.0
17873,93,17,6243.84,1.0
17874,94,6,683.46,0.0
17875,597,1,167.1,0.0
17876,309,3,3424.02,0.0
17877,79,1,237.61,0.0
17878,304,2,1032.88,1.0
17879,83,1,178.51999999999998,0.0
17880,274,3,824.9200000000001,0.0
17881,213,1,133.35000000000002,0.0
17882,288,2,313.46,0.0
17883,155,4,443.43,1.0
17884,221,19,2958.28,1.0
17886,120,5,1105.03,1.0
17887,38,1,111.35,0.0
17888,70,21,1401.44,1.0
17889,121,7,774.87,0.0
17890,232,2,602.09,0.0
17891,71,1,203.85999999999999,0.0
17892,64,1,142.1,1.0
17893,134,1,112.25,0.0
17894,5,17,2330.32,1.0
17897,82,9,2585.0,0.0
17898,116,3,246.96,1.0
17899,68,1,155.8,0.0
17900,99,2,112.19999999999999,0.0
17901,431,2,149.7,1.0
17902,456,1,216.39999999999998,0.0
17903,303,1,381.09000000000003,0.0
17905,66,12,2202.27,1.0
17906,156,1,72.9,0.0
17907,550,1,291.76,0.0
17908,283,5,1411.54,0.0
17909,646,1,132.55,0.0
17910,635,1,261.7,0.0
17912,219,6,375.5,0.0
17913,265,13,3286.09,1.0
17915,460,1,242.13,0.0
17916,538,2,43.87,0.0
17917,165,2,230.46,1.0
17918,410,3,396.39,0.0
17919,348,1,536.28,1.0
17920,14,46,22719.18,1.0
17921,57,9,2198.7400000000002,1.0
17922,452,1,170.4,0.0
17923,191,3,497.0,0.0
17924,211,3,1076.4,1.0
17925,282,1,488.16,0.0
17926,42,5,1035.49,0.0
17927,631,1,294.0,0.0
17928,155,2,206.96,1.0
17929,22,11,2946.1,1.0
17930,71,10,3228.88,1.0
17931,43,14,3437.29,0.0
17932,83,2,934.51,1.0
17933,541,1,114.69,0.0
17934,316,1,344.90000000000003,1.0
17935,47,7,686.14,0.0
17937,24,5,3614.52,1.0
17938,329,1,144.29,0.0
17939,69,1,99.14,0.0
17940,17,15,30201.19,1.0
17941,40,4,1433.28,0.0
17944,332,1,75.41,0.0
17945,606,3,360.35,0.0
17946,142,2,149.57999999999998,0.0
17948,56,1,358.56000000000006,0.0
17949,2,106,108326.8,1.0
17950,274,6,1213.78,1.0
17951,267,3,1037.0400000000002,1.0
17952,287,4,819.61,0.0
17953,449,1,160.82,0.0
17954,32,17,3523.54,1.0
17955,108,6,949.9,0.0
17956,158,1,12.75,0.0
17958,26,2,973.88,0.0
17959,501,1,140.75,0.0
17960,80,3,135.08,0.0
17961,33,92,2878.72,1.0
17962,51,4,687.42,0.0
17963,380,4,651.51,0.0
17964,281,1,523.52,1.0
17965,1,27,6889.45,1.0
17966,60,9,1470.42,1.0
17967,281,2,357.28999999999996,0.0
17968,283,4,888.04,0.0
17969,75,20,2369.94,0.0
17970,120,1,582.59,0.0
17971,457,1,161.94,0.0
17972,151,1,136.04,0.0
17974,129,4,1290.04,1.0
17975,24,22,6496.02,1.0
17976,281,1,706.38,0.0
17977,309,1,1277.49,1.0
17978,274,4,1461.76,0.0
17979,78,3,504.54,1.0
17980,75,4,1033.42,0.0
17981,320,1,239.12,0.0
17982,590,1,138.18,0.0
17983,304,1,171.71,0.0
17984,54,5,1191.27,0.0
17987,94,5,1003.64,0.0
17988,26,12,434.42,1.0
17989,288,1,228.82999999999998,0.0
17990,146,6,1527.6100000000001,0.0
17991,134,3,320.55,0.0
17992,298,1,254.13,0.0
17993,526,1,235.19,0.0
17994,31,11,2313.32,0.0
17995,191,3,495.48,0.0
17996,289,3,482.33,0.0
17997,1,6,1719.96,1.0
17998,289,3,639.24,0.0
17999,275,2,539.18,1.0
18000,473,1,124.25,0.0
18001,359,4,536.61,1.0
18002,285,4,249.92,0.0
18003,285,1,358.61,0.0
18004,271,1,169.47,0.0
18006,291,3,553.1800000000001,1.0
18007,302,1,220.32,0.0
18008,112,21,19736.35,1.0
18009,144,8,2155.83,0.0
18010,166,1,174.8,0.0
18011,282,2,527.03,0.0
18012,632,1,115.3,0.0
18013,64,2,187.29,0.0
18016,95,5,965.66,1.0
18017,78,3,509.0,1.0
18018,17,4,297.99,0.0
18020,453,1,190.48000000000002,0.0
18021,419,2,227.06,0.0
18022,294,4,983.68,1.0
18024,62,2,389.78,0.0
18025,289,6,1177.72,0.0
18026,410,2,2074.07,0.0
18027,8,1,115.31,0.0
18028,492,1,192.05,0.0
18029,551,1,433.77,0.0
18031,288,1,462.09999999999997,0.0
18032,243,1,73.5,0.0
18034,285,1,370.82,1.0
18035,294,2,546.34,1.0
18036,14,10,1412.56,1.0
18037,63,15,167.42,0.0
18038,465,1,149.41,0.0
18039,283,4,579.17,0.0
18040,155,1,239.0,1.0
18041,13,33,7653.12,1.0
18042,451,1,116.1,1.0
18043,116,2,768.27,1.0
18044,75,15,2522.54,1.0
18046,559,1,189.63,0.0
18047,290,2,342.69,0.0
18048,112,3,401.73,0.0
18049,346,2,556.52,0.0
18050,268,2,412.06,0.0
18051,543,7,2282.28,0.0
18052,474,1,10877.18,0.0
18053,435,2,271.05,1.0
18054,302,1,176.5,0.0
18055,37,11,8084.24,1.0
18056,197,2,554.6,0.0
18057,302,3,1203.56,0.0
18058,450,2,603.9,1.0
18060,317,2,1185.46,0.0
18061,17,26,6163.07,1.0
18062,82,6,1632.67,0.0
18063,300,2,186.60000000000002,0.0
18064,42,11,4495.03,0.0
18065,93,23,4885.95,1.0
18066,296,2,1122.4,1.0
18068,198,1,101.69999999999999,0.0
18069,89,9,3497.76,1.0
18070,578,1,314.1,0.0
18071,167,6,1428.63,0.0
18072,95,1,247.44,0.0
18073,23,12,3877.5200000000004,0.0
18074,283,2,1509.04,0.0
18075,15,18,5129.29,1.0
18076,289,1,151.49,0.0
18077,13,14,3376.49,1.0
18078,126,4,844.6,0.0
18079,36,3,2796.96,1.0
18080,152,1,841.4999999999999,1.0
18081,22,2,208.05,1.0
18083,307,1,470.72999999999996,0.0
18084,292,2,722.4499999999999,1.0
18085,239,4,1645.75,0.0
18086,183,1,101.34,0.0
18087,7,17,14761.519999999999,0.0
18089,356,1,428.45,0.0
18090,331,1,349.4,0.0
18091,502,1,360.85,0.0
18092,29,15,12962.66,1.0
18093,2,8,4452.71,0.0
18094,45,11,5776.52,1.0
18095,222,5,2303.09,0.0
18096,351,3,894.13,1.0
18097,36,10,3976.92,1.0
18098,305,1,550.84,0.0
18099,36,1,168.31,0.0
18100,459,1,451.56,0.0
18101,52,4,515.74,1.0
18102,8,112,484615.1,1.0
18103,458,1,105.8,0.0
18106,239,6,1461.46,0.0
18107,351,1,167.13,0.0
18108,163,3,848.8100000000001,0.0
18109,0,30,6692.11,1.0
18110,320,1,199.13,1.0
18111,498,1,405.85,0.0
18112,75,3,619.91,1.0
18113,278,1,152.64000000000001,0.0
18114,199,1,220.1,0.0
18115,607,1,9.700000000000001,0.0
18116,143,12,1990.74,1.0
18118,1,22,5321.09,1.0
18119,277,1,362.24,0.0
18120,123,1,111.15,0.0
18121,58,2,673.1,0.0
18122,60,1,119.19,1.0
18123,423,1,95.15,1.0
18124,381,1,111.53,0.0
18125,111,3,945.14,1.0
18127,43,2,352.40000000000003,1.0
18128,446,1,420.04,0.0
18129,152,1,112.55000000000001,0.0
18131,541,1,222.95999999999998,0.0
18132,413,1,226.9,0.0
18133,121,1,931.4999999999999,0.0
18134,507,2,445.0,0.0
18135,99,6,677.53,1.0
18136,121,4,1447.88,1.0
18137,460,2,145.99,0.0
18138,204,1,152.65,0.0
18140,383,1,536.41,0.0
18141,311,2,882.47,0.0
18142,66,2,1019.52,0.0
18143,26,2,1000.16,0.0
18144,19,16,4334.8,1.0
18145,114,9,3780.02,1.0
18146,50,2,160.35000000000002,0.0
18147,18,1,98.88,1.0
18148,556,1,114.10000000000001,0.0
18149,125,6,1562.31,1.0
18150,49,2,413.28,1.0
18151,44,6,1879.44,0.0
18152,555,1,426.69,0.0
18153,568,1,246.22,0.0
18154,298,3,533.41,1.0
18155,80,2,266.56,1.0
18156,279,1,412.46000000000004,1.0
18157,480,1,215.35,0.0
18159,210,1,530.15,0.0
18160,109,2,684.37,1.0
18161,49,4,955.67,1.0
18162,641,1,379.16,0.0
18163,493,1,728.84,0.0
18165,86,1,302.46000000000004,0.0
18166,533,1,175.5,0.0
18167,15,1,498.48,1.0
18168,85,16,3770.27,0.0
18170,21,8,2553.2000000000003,1.0
18171,8,8,2200.31,1.0
18172,8,43,15553.44,1.0
18173,108,4,2318.36,1.0
18174,513,1,58.5,1.0
18175,585,1,176.1,0.0
18176,267,1,476.35,0.0
18177,67,8,1913.27,1.0
18178,38,11,6103.74,0.0
18179,161,6,1857.54,1.0
18180,46,2,601.85,1.0
18181,309,4,823.14,1.0
18182,372,1,291.13,0.0
18183,136,2,632.07,0.0
18185,158,1,304.25,0.0
18186,632,1,329.58,0.0
18187,541,1,724.89,0.0
18188,199,4,1706.15,1.0
18189,177,2,946.59,1.0
18190,101,5,745.62,0.0
18191,171,2,529.4,0.0
18193,74,3,1207.35,0.0
18194,347,5,3188.2000000000003,1.0
18195,296,1,101.16,0.0
18196,4,4,1464.31,0.0
18197,485,1,230.1,0.0
18198,10,14,4427.39,1.0
18199,593,1,344.75,0.0
18200,15,1,163.8,0.0
18201,632,1,447.53000000000003,0.0
18202,109,3,1396.99,0.0
18203,66,4,504.42,0.0
18204,19,2,1367.32,1.0
18206,462,1,314.65999999999997,0.0
18207,408,1,544.47,0.0
18208,475,1,360.08,0.0
18210,176,2,289.85,1.0
18211,46,2,268.7,1.0
18212,235,2,546.72,0.0
18213,146,1,232.48000000000002,0.0
18214,440,4,1780.34,0.0
18215,346,4,1948.15,1.0
18217,423,2,323.29,1.0
18218,120,4,1142.0,0.0
18219,58,15,2860.25,1.0
18220,136,6,1921.76,0.0
18221,25,4,1090.19,1.0
18222,2,1,443.0,0.0
18223,6,23,11552.65,1.0
18224,173,1,158.95000000000002,0.0
18225,22,21,10275.92,1.0
18226,30,24,10901.86,1.0
18227,127,2,388.75,0.0
18229,3,22,8738.87,1.0
18230,3,7,3627.2200000000003,1.0
18231,101,28,6880.97,0.0
18232,67,3,500.62,1.0
18233,235,1,440.0,0.0
18234,461,1,179.6,0.0
18235,29,2,749.8,1.0
18236,38,10,1554.3,1.0
18237,1,3,725.55,1.0
18238,424,1,270.92,0.0
18239,128,6,2150.36,0.0
18241,8,15,2263.48,1.0
18242,105,6,2066.8,1.0
18243,323,1,515.78,0.0
18244,340,2,568.64,0.0
18245,58,19,5430.7300000000005,1.0
18246,142,2,395.62,1.0
18247,324,3,839.73,0.0
18248,32,2,804.02,0.0
18250,219,1,349.27,0.0
18251,354,8,21964.14,1.0
18252,81,6,1085.32,1.0
18253,552,1,317.88,0.0
18254,490,1,267.9,0.0
18255,365,1,199.85,1.0
18256,297,1,110.7,0.0
18257,23,9,3825.39,1.0
18258,373,6,2059.67,0.0
18259,275,5,2355.9,1.0
18260,82,23,9962.11,0.0
18261,5,1,224.8,1.0
18262,49,3,577.54,0.0
18263,65,2,811.4,1.0
18264,408,1,603.25,0.0
18265,67,1,488.55,1.0
18266,343,1,251.1,0.0
18267,582,1,269.37,0.0
18268,43,6,1490.23,0.0
18269,275,1,337.2,0.0
18270,176,2,273.35,1.0
18271,519,2,680.85,0.0
18272,23,7,3413.85,1.0
18273,5,3,306.0,1.0
18275,487,2,741.85,0.0
18276,302,5,1320.66,1.0
18277,306,4,1069.67,1.0
18278,314,1,240.3,1.0
18279,428,1,231.33999999999997,0.0
18280,187,2,488.15000000000003,0.0
18281,90,2,201.14,0.0
18282,35,1,100.21000000000001,1.0
18283,5,16,1762.44,1.0
18284,341,1,461.68,0.0
18285,570,1,427.0,0.0
18286,386,2,1296.43,0.0
