Customer ID,Recency,Frequency,Monetary,Segment,SegmentName
14319,423,1,494.85,0,At-Risk Customers
14320,206,5,1346.75,1,VIP Loyalists
14321,10,7,2218.06,1,VIP Loyalists
14322,428,4,474.1,0,At-Risk Customers
14323,114,2,605.0600000000001,1,VIP Loyalists
14324,409,2,701.61,0,At-Risk Customers
14325,569,1,245.48,0,At-Risk Customers
14326,241,3,940.98,1,VIP Loyalists
14327,162,6,1894.93,1,VIP Loyalists
14328,437,1,445.05,0,At-Risk Customers
14329,16,15,9927.22,1,VIP Loyalists
14330,623,1,200.63,0,At-Risk Customers
14331,123,2,462.66,1,VIP Loyalists
14332,22,5,1943.51,1,VIP Loyalists
14333,67,1,415.2,1,VIP Loyalists
14334,16,12,4318.48,1,VIP Loyalists
14335,15,2,468.26,1,VIP Loyalists
14336,16,4,1614.91,1,VIP Loyalists
14338,160,3,928.1,1,VIP Loyalists
14339,242,2,620.27,1,VIP Loyalists
14340,218,1,134.7,1,VIP Loyalists
14341,44,18,4467.32,1,VIP Loyalists
14342,20,6,918.44,1,VIP Loyalists
14343,420,4,1088.91,0,At-Risk Customers
14344,126,20,3333.7000000000003,1,VIP Loyalists
14345,38,1,108.98,1,VIP Loyalists
14346,120,5,2315.75,1,VIP Loyalists
14347,736,1,82.6,0,At-Risk Customers
14348,259,1,409.57,0,At-Risk Customers
14349,9,1,133.5,1,VIP Loyalists
14350,273,3,972.03,0,At-Risk Customers
14351,164,1,51.0,1,VIP Loyalists
14352,156,4,1078.96,1,VIP Loyalists
14353,214,3,376.5,1,VIP Loyalists
14354,5,2,163.62,1,VIP Loyalists
14355,365,3,1014.45,0,At-Risk Customers
14356,79,2,701.23,1,VIP Loyalists
14357,42,1,225.77,1,VIP Loyalists
14358,388,2,400.06,0,At-Risk Customers
14359,18,3,912.18,1,VIP Loyalists
14360,31,4,2128.23,1,VIP Loyalists
14361,578,1,214.71,0,At-Risk Customers
14362,21,1,161.2,1,VIP Loyalists
14363,401,2,227.47000000000003,0,At-Risk Customers
14364,108,8,3717.35,1,VIP Loyalists
14365,394,2,634.68,0,At-Risk Customers
14366,524,1,136.0,0,At-Risk Customers
14367,7,16,9261.52,1,VIP Loyalists
14368,319,1,155.0,0,At-Risk Customers
14369,641,2,469.13,0,At-Risk Customers
14370,450,6,1175.78,0,At-Risk Customers
14371,294,1,100.5,0,At-Risk Customers
14372,442,2,860.08,0,At-Risk Customers
14373,357,1,76.55,0,At-Risk Customers
14374,540,1,108.0,0,At-Risk Customers
14375,184,3,1132.99,1,VIP Loyalists
14376,682,1,215.46,0,At-Risk Customers
14377,190,2,617.05,1,VIP Loyalists
14378,621,1,131.25,0,At-Risk Customers
14379,43,4,1268.91,1,VIP Loyalists
14380,681,1,48.96,0,At-Risk Customers
14381,51,2,631.34,1,VIP Loyalists
14382,25,2,1246.8,1,VIP Loyalists
14383,37,3,1247.69,1,VIP Loyalists
14384,500,1,58.5,0,At-Risk Customers
14385,8,3,202.11,1,VIP Loyalists
14386,296,1,142.4,0,At-Risk Customers
14387,32,3,1770.56,1,VIP Loyalists
14388,9,16,6701.0,1,VIP Loyalists
14389,64,5,1898.01,1,VIP Loyalists
14390,9,13,6399.83,1,VIP Loyalists
14391,576,1,135.6,0,At-Risk Customers
14392,431,1,266.4,0,At-Risk Customers
14393,217,1,67.95,1,VIP Loyalists
14394,564,1,93.8,0,At-Risk Customers
14395,1,20,8208.01,1,VIP Loyalists
14396,64,7,2121.93,1,VIP Loyalists
14397,2,19,2612.96,1,VIP Loyalists
14398,400,2,707.79,0,At-Risk Customers
14399,393,8,2113.16,0,At-Risk Customers
14400,148,3,1732.47,1,VIP Loyalists
14401,3,22,6795.9,1,VIP Loyalists
14402,651,1,285.6,0,At-Risk Customers
14403,129,6,1880.51,1,VIP Loyalists
14404,33,13,2899.11,1,VIP Loyalists
14405,386,1,195.0,0,At-Risk Customers
14406,118,1,156.75,1,VIP Loyalists
14407,106,6,2157.73,1,VIP Loyalists
14408,10,11,4109.77,1,VIP Loyalists
14409,70,9,3756.09,1,VIP Loyalists
14410,91,11,2651.14,1,VIP Loyalists
14411,310,1,1063.0,0,At-Risk Customers
14412,42,3,1426.19,1,VIP Loyalists
14413,361,4,770.37,0,At-Risk Customers
14414,91,8,2399.33,1,VIP Loyalists
14415,0,23,12091.6,1,VIP Loyalists
14416,21,2,490.22,1,VIP Loyalists
14417,387,1,604.2,0,At-Risk Customers
14418,3,3,1937.25,1,VIP Loyalists
14419,10,7,1260.91,1,VIP Loyalists
14420,98,4,1639.17,1,VIP Loyalists
14421,56,6,2469.37,1,VIP Loyalists
14422,0,19,10271.52,1,VIP Loyalists
14423,217,3,916.61,1,VIP Loyalists
14424,17,1,322.08,1,VIP Loyalists
14425,434,3,661.39,0,At-Risk Customers
14426,23,17,11727.94,1,VIP Loyalists
14427,49,4,1263.52,1,VIP Loyalists
14428,6,5,1244.83,1,VIP Loyalists
14429,403,1,516.28,0,At-Risk Customers
14430,511,3,1220.9,0,At-Risk Customers
14431,302,4,2614.2,0,At-Risk Customers
14432,9,6,2255.51,1,VIP Loyalists
14433,465,1,289.6,0,At-Risk Customers
14434,21,6,1372.8,1,VIP Loyalists
14435,501,1,90.42,0,At-Risk Customers
14436,98,2,271.70000000000005,1,VIP Loyalists
14437,365,5,958.84,0,At-Risk Customers
14438,305,1,131.9,0,At-Risk Customers
14439,319,5,9443.04,0,At-Risk Customers
14440,7,13,6638.7300000000005,1,VIP Loyalists
14441,0,11,4611.6900000000005,1,VIP Loyalists
14442,204,7,5367.02,1,VIP Loyalists
14443,53,5,2386.47,1,VIP Loyalists
14444,455,1,132.04,0,At-Risk Customers
14445,455,1,221.65,0,At-Risk Customers
14446,0,5,1241.31,1,VIP Loyalists
14447,18,6,1711.73,1,VIP Loyalists
14448,8,2,375.35,1,VIP Loyalists
14449,18,8,2482.8,1,VIP Loyalists
14450,180,7,1128.44,1,VIP Loyalists
14451,59,12,3308.77,1,VIP Loyalists
14452,10,4,665.59,1,VIP Loyalists
14453,189,1,119.93,1,VIP Loyalists
14454,375,5,977.3,0,At-Risk Customers
14455,431,4,628.21,0,At-Risk Customers
14456,4,9,3062.4,1,VIP Loyalists
14457,310,1,113.64,0,At-Risk Customers
14458,380,1,237.42,0,At-Risk Customers
14459,154,2,5375.741,1,VIP Loyalists
14460,109,9,1093.5,1,VIP Loyalists
14461,147,13,6713.5,1,VIP Loyalists
14462,65,12,2270.01,1,VIP Loyalists
14463,97,4,786.5699999999999,1,VIP Loyalists
14464,567,2,111.0,0,At-Risk Customers
14465,246,11,3946.03,1,VIP Loyalists
14466,28,13,4646.9,1,VIP Loyalists
14467,17,12,2220.99,1,VIP Loyalists
14468,733,1,204.24,0,At-Risk Customers
14469,415,4,2112.21,0,At-Risk Customers
14470,11,3,712.04,1,VIP Loyalists
14471,590,2,400.95,0,At-Risk Customers
14472,103,9,2228.22,1,VIP Loyalists
14473,73,2,234.34000000000003,1,VIP Loyalists
14474,45,2,1278.08,1,VIP Loyalists
14475,71,4,1151.15,1,VIP Loyalists
14476,256,1,215.7,0,At-Risk Customers
14477,19,7,1969.6,1,VIP Loyalists
14478,381,4,1276.66,0,At-Risk Customers
14479,253,4,1299.11,1,VIP Loyalists
14480,10,4,1299.52,1,VIP Loyalists
14481,164,5,2311.49,1,VIP Loyalists
14482,17,12,4357.91,1,VIP Loyalists
14483,281,2,257.1,0,At-Risk Customers
14484,49,4,1070.98,1,VIP Loyalists
14485,38,1,165.75,1,VIP Loyalists
14486,511,2,175.5,0,At-Risk Customers
14487,26,7,1453.61,1,VIP Loyalists
14488,67,1,1064.28,1,VIP Loyalists
14489,206,4,1574.93,1,VIP Loyalists
14490,405,2,1273.47,0,At-Risk Customers
14491,174,2,468.13,1,VIP Loyalists
14492,429,7,1921.91,0,At-Risk Customers
14493,6,10,5130.15,1,VIP Loyalists
14494,25,3,401.46,1,VIP Loyalists
14495,50,3,174.8,1,VIP Loyalists
14496,311,7,2668.23,0,At-Risk Customers
14497,308,2,697.0600000000001,0,At-Risk Customers
14498,42,10,3911.27,1,VIP Loyalists
14499,25,7,2138.9700000000003,1,VIP Loyalists
14500,87,3,356.85,1,VIP Loyalists
14501,183,2,251.21,1,VIP Loyalists
14502,19,11,2470.67,1,VIP Loyalists
14503,2,6,3543.26,1,VIP Loyalists
14504,46,4,673.26,1,VIP Loyalists
14505,16,19,12001.84,1,VIP Loyalists
14506,16,7,3290.67,1,VIP Loyalists
14507,23,11,3284.43,1,VIP Loyalists
14508,21,5,874.94,1,VIP Loyalists
14509,533,1,110.95,0,At-Risk Customers
14510,375,3,1007.28,0,At-Risk Customers
14511,10,5,1314.81,1,VIP Loyalists
14512,187,7,1223.47,1,VIP Loyalists
14513,100,6,788.01,1,VIP Loyalists
14514,60,9,4598.9800000000005,1,VIP Loyalists
14515,17,12,3749.26,1,VIP Loyalists
14516,515,1,163.92,0,At-Risk Customers
14517,32,2,330.45,1,VIP Loyalists
14518,63,1,174.37,1,VIP Loyalists
14519,683,2,206.09,0,At-Risk Customers
14520,1,2,270.6,1,VIP Loyalists
14521,490,1,199.45,0,At-Risk Customers
14522,23,8,1758.62,1,VIP Loyalists
14523,107,1,241.09,1,VIP Loyalists
14524,31,13,2933.71,1,VIP Loyalists
14525,19,17,8240.64,1,VIP Loyalists
14526,388,1,262.4,0,At-Risk Customers
14527,2,122,27792.3,2,Regular Customers
14528,36,1,364.22,1,VIP Loyalists
14529,59,3,620.04,1,VIP Loyalists
14530,25,16,6197.4,1,VIP Loyalists
14531,479,1,376.34,0,At-Risk Customers
14532,235,11,3859.18,1,VIP Loyalists
14533,24,11,3466.37,1,VIP Loyalists
14534,2,26,6271.11,1,VIP Loyalists
14535,59,9,6030.7300000000005,1,VIP Loyalists
14536,259,1,171.8,0,At-Risk Customers
14537,57,2,641.4,1,VIP Loyalists
14538,64,5,1370.84,1,VIP Loyalists
14539,15,2,537.48,1,VIP Loyalists
14540,9,11,3795.34,1,VIP Loyalists
14541,58,14,2499.68,1,VIP Loyalists
14542,185,1,103.25,1,VIP Loyalists
14543,28,39,14906.77,1,VIP Loyalists
14544,23,3,2982.43,1,VIP Loyalists
14545,673,1,349.25,0,At-Risk Customers
14546,4,11,5197.9,1,VIP Loyalists
14547,3,8,4007.54,1,VIP Loyalists
14548,150,9,2627.49,1,VIP Loyalists
14549,310,4,916.55,0,At-Risk Customers
14550,10,4,1353.31,1,VIP Loyalists
14551,17,7,880.04,1,VIP Loyalists
14552,151,3,511.28,1,VIP Loyalists
14553,18,9,1841.54,1,VIP Loyalists
14554,9,4,2381.04,1,VIP Loyalists
14555,56,6,2315.63,1,VIP Loyalists
14556,595,3,835.34,0,At-Risk Customers
14557,84,1,788.38,1,VIP Loyalists
14558,653,3,655.5,0,At-Risk Customers
14559,389,1,75.6,0,At-Risk Customers
14560,6,44,6114.03,1,VIP Loyalists
14561,75,3,1080.76,1,VIP Loyalists
14562,3,26,6729.400000000001,1,VIP Loyalists
14563,509,2,679.44,0,At-Risk Customers
14564,434,2,2605.62,0,At-Risk Customers
14565,95,5,3859.22,1,VIP Loyalists
14566,110,4,4092.0,1,VIP Loyalists
14567,56,2,1530.36,1,VIP Loyalists
14568,434,1,919.7,0,At-Risk Customers
14569,0,4,598.98,1,VIP Loyalists
14570,280,3,613.75,0,At-Risk Customers
14571,424,1,161.65,0,At-Risk Customers
14572,2,11,5615.18,1,VIP Loyalists
14573,179,13,2621.42,1,VIP Loyalists
14574,732,1,143.70000000000002,0,At-Risk Customers
14575,487,1,460.71,0,At-Risk Customers
14576,371,1,70.80000000000001,0,At-Risk Customers
14577,12,7,1374.25,1,VIP Loyalists
14578,2,1,168.63,1,VIP Loyalists
14579,431,1,105.56,0,At-Risk Customers
14580,517,1,14.85,0,At-Risk Customers
14581,16,2,433.8,1,VIP Loyalists
14582,40,1,114.11,1,VIP Loyalists
14583,5,8,1781.03,1,VIP Loyalists
14584,168,8,1747.91,1,VIP Loyalists
14585,49,5,1143.27,1,VIP Loyalists
14586,276,1,237.36,0,At-Risk Customers
14587,18,9,1601.14,1,VIP Loyalists
14588,577,1,135.39,0,At-Risk Customers
14589,371,1,79.5,0,At-Risk Customers
14590,424,20,3006.62,0,At-Risk Customers
14591,14,4,1447.14,1,VIP Loyalists
14592,34,3,570.46,1,VIP Loyalists
14593,21,12,3712.01,1,VIP Loyalists
14594,6,2,634.83,1,VIP Loyalists
14595,19,8,2164.45,1,VIP Loyalists
14596,626,1,229.47,0,At-Risk Customers
14597,10,6,2201.54,1,VIP Loyalists
14598,43,2,384.04,1,VIP Loyalists
14599,389,2,474.54,0,At-Risk Customers
14600,305,2,865.1700000000001,0,At-Risk Customers
14601,10,1,213.96,1,VIP Loyalists
14602,655,1,205.36,0,At-Risk Customers
14603,274,1,660.0,0,At-Risk Customers
14604,632,1,143.86,0,At-Risk Customers
14605,373,4,937.16,0,At-Risk Customers
14606,0,192,30861.06,2,Regular Customers
14607,15,22,24137.63,1,VIP Loyalists
14608,3,11,3352.94,1,VIP Loyalists
14609,71,10,1486.2,1,VIP Loyalists
14610,395,2,24.35,0,At-Risk Customers
14611,443,2,604.3299999999999,0,At-Risk Customers
14612,414,1,877.7,0,At-Risk Customers
14613,679,1,76.32000000000001,0,At-Risk Customers
14614,385,1,295.13,0,At-Risk Customers
14615,393,5,951.76,0,At-Risk Customers
14616,242,5,527.78,1,VIP Loyalists
14617,402,2,190.47000000000003,0,At-Risk Customers
14618,8,7,1342.32,1,VIP Loyalists
14619,245,2,1291.24,1,VIP Loyalists
14620,205,2,412.78,1,VIP Loyalists
14621,0,9,3000.57,1,VIP Loyalists
14622,184,1,320.58000000000004,1,VIP Loyalists
14623,31,10,2059.58,1,VIP Loyalists
14624,56,6,814.07,1,VIP Loyalists
14625,195,11,4497.88,1,VIP Loyalists
14626,23,11,5410.92,1,VIP Loyalists
14627,378,1,462.75,0,At-Risk Customers
14628,90,5,1998.0,1,VIP Loyalists
14629,3,2,959.01,1,VIP Loyalists
14630,483,1,338.65,0,At-Risk Customers
14631,50,6,2025.69,1,VIP Loyalists
14632,262,1,114.56,0,At-Risk Customers
14633,265,1,344.90000000000003,0,At-Risk Customers
14634,437,4,2124.46,0,At-Risk Customers
14635,453,1,215.22,0,At-Risk Customers
14636,35,2,609.85,1,VIP Loyalists
14637,676,1,106.68,0,At-Risk Customers
14638,50,1,443.6,1,VIP Loyalists
14639,51,9,4978.96,1,VIP Loyalists
14640,23,10,3667.06,1,VIP Loyalists
14641,21,1,110.46,1,VIP Loyalists
14642,58,1,96.12,1,VIP Loyalists
14643,169,5,1679.89,1,VIP Loyalists
14644,67,7,2247.72,1,VIP Loyalists
14645,156,3,876.89,1,VIP Loyalists
14646,1,151,528602.52,3,Super VIPs
14647,200,2,519.97,1,VIP Loyalists
14648,415,15,4546.86,0,At-Risk Customers
14649,4,9,3775.31,1,VIP Loyalists
14650,588,1,62.5,0,At-Risk Customers
14651,66,9,2034.12,1,VIP Loyalists
14652,76,1,114.18,1,VIP Loyalists
14653,0,12,3614.54,1,VIP Loyalists
14654,737,1,246.86,0,At-Risk Customers
14655,7,7,3878.51,1,VIP Loyalists
14656,168,5,814.65,1,VIP Loyalists
14657,17,6,1460.87,1,VIP Loyalists
14658,4,2,247.15,1,VIP Loyalists
14659,8,9,2529.93,1,VIP Loyalists
14660,86,2,285.74,1,VIP Loyalists
14661,26,1,107.95,1,VIP Loyalists
14662,28,7,1416.33,1,VIP Loyalists
14663,429,2,490.6,0,At-Risk Customers
14664,19,2,637.89,1,VIP Loyalists
14665,60,7,2749.65,1,VIP Loyalists
14666,23,1,195.25,1,VIP Loyalists
14667,10,54,21927.14,1,VIP Loyalists
14668,444,1,111.63,0,At-Risk Customers
14669,241,7,3243.93,1,VIP Loyalists
14670,279,3,602.0,0,At-Risk Customers
14671,548,2,1127.45,0,At-Risk Customers
14672,234,4,1113.14,1,VIP Loyalists
14673,2,7,3410.81,1,VIP Loyalists
14674,508,1,173.66,0,At-Risk Customers
14675,15,2,1066.9,1,VIP Loyalists
14676,30,12,8356.79,1,VIP Loyalists
14677,592,1,184.91,0,At-Risk Customers
14678,578,1,403.39,0,At-Risk Customers
14679,381,3,1289.44,0,At-Risk Customers
14680,24,58,57412.77,2,Regular Customers
14681,70,6,875.1500000000001,1,VIP Loyalists
14682,187,6,1514.81,1,VIP Loyalists
14683,587,1,146.56,0,At-Risk Customers
14684,25,6,1468.55,1,VIP Loyalists
14685,575,8,4619.79,0,At-Risk Customers
14686,413,5,885.83,0,At-Risk Customers
14687,106,3,1402.06,1,VIP Loyalists
14688,7,28,7713.57,1,VIP Loyalists
14689,208,1,112.8,1,VIP Loyalists
14690,43,4,794.33,1,VIP Loyalists
14691,30,5,2114.33,1,VIP Loyalists
14692,136,12,1745.09,1,VIP Loyalists
14693,264,7,1165.36,1,VIP Loyalists
14694,616,1,244.31,0,At-Risk Customers
14695,518,3,1620.07,0,At-Risk Customers
14696,3,8,2767.9,1,VIP Loyalists
14697,217,2,188.61,1,VIP Loyalists
14698,1,5,1250.76,1,VIP Loyalists
14699,213,4,702.6,1,VIP Loyalists
14700,31,5,3116.26,1,VIP Loyalists
14701,10,15,4562.09,1,VIP Loyalists
14702,0,29,6754.22,1,VIP Loyalists
14703,14,1,318.17,1,VIP Loyalists
14704,10,11,1813.57,1,VIP Loyalists
14705,198,1,179.0,1,VIP Loyalists
14706,618,1,390.69,0,At-Risk Customers
14707,435,2,139.2,0,At-Risk Customers
14708,2,5,2212.28,1,VIP Loyalists
14709,14,25,8886.33,1,VIP Loyalists
14710,13,13,1922.59,1,VIP Loyalists
14711,9,11,2868.8,1,VIP Loyalists
14712,28,4,1328.0700000000002,1,VIP Loyalists
14713,8,21,5418.87,1,VIP Loyalists
14714,23,4,906.24,1,VIP Loyalists
14715,24,8,1840.45,1,VIP Loyalists
14716,42,3,565.45,1,VIP Loyalists
14717,732,1,81.3,0,At-Risk Customers
14718,409,1,226.42,0,At-Risk Customers
14719,1,5,1602.13,1,VIP Loyalists
14720,5,3,663.81,1,VIP Loyalists
14721,378,1,115.77,0,At-Risk Customers
14722,146,3,513.37,1,VIP Loyalists
14723,9,11,2093.06,1,VIP Loyalists
14724,589,1,345.25,0,At-Risk Customers
14725,24,4,1315.24,1,VIP Loyalists
14726,654,1,124.75,0,At-Risk Customers
14727,273,3,467.93,0,At-Risk Customers
14728,412,1,190.58,0,At-Risk Customers
14729,373,3,907.38,0,At-Risk Customers
14730,0,8,2005.06,1,VIP Loyalists
14731,46,3,380.02,1,VIP Loyalists
14732,7,19,5517.07,1,VIP Loyalists
14733,15,15,16184.97,1,VIP Loyalists
14734,425,4,1056.42,0,At-Risk Customers
14735,3,56,12240.16,1,VIP Loyalists
14736,484,2,401.08,0,At-Risk Customers
14737,3,4,3554.17,1,VIP Loyalists
14738,42,9,1821.9,1,VIP Loyalists
14739,3,25,12287.5,1,VIP Loyalists
14740,196,11,4161.06,1,VIP Loyalists
14741,11,7,1897.59,1,VIP Loyalists
14742,434,1,579.85,0,At-Risk Customers
14743,592,1,50.48,0,At-Risk Customers
14744,15,14,3885.08,1,VIP Loyalists
14745,112,12,2571.81,1,VIP Loyalists
14746,405,4,593.5,0,At-Risk Customers
14747,248,1,328.2,1,VIP Loyalists
14748,28,10,3152.32,1,VIP Loyalists
14749,479,1,310.15,0,At-Risk Customers
14750,735,1,112.03,0,At-Risk Customers
14751,683,2,126.45,0,At-Risk Customers
14752,43,1,389.64,1,VIP Loyalists
14753,86,2,869.51,1,VIP Loyalists
14754,44,6,1550.48,1,VIP Loyalists
14755,9,25,9972.55,1,VIP Loyalists
14756,14,3,2653.76,1,VIP Loyalists
14757,74,1,420.5,1,VIP Loyalists
14758,144,7,2864.97,1,VIP Loyalists
14759,4,3,1625.97,1,VIP Loyalists
14760,296,1,89.2,0,At-Risk Customers
14761,58,3,447.92,1,VIP Loyalists
14762,263,2,417.57,0,At-Risk Customers
14764,46,1,278.3,1,VIP Loyalists
14765,28,3,254.11,1,VIP Loyalists
14766,7,11,6556.13,1,VIP Loyalists
14767,473,1,382.81,0,At-Risk Customers
14768,16,2,192.6,1,VIP Loyalists
14769,2,17,15771.88,1,VIP Loyalists
14770,231,8,3637.64,1,VIP Loyalists
14771,620,2,594.62,0,At-Risk Customers
14772,111,1,139.26,1,VIP Loyalists
14773,592,1,140.55,0,At-Risk Customers
14774,528,1,241.45,0,At-Risk Customers
14775,57,3,1418.46,1,VIP Loyalists
14776,50,15,3708.3,1,VIP Loyalists
14777,403,1,307.56,0,At-Risk Customers
14778,126,2,730.86,1,VIP Loyalists
14779,280,3,386.15,0,At-Risk Customers
14780,54,2,447.68,1,VIP Loyalists
14782,319,1,200.1,0,At-Risk Customers
14783,658,1,307.3,0,At-Risk Customers
14784,25,3,449.93,1,VIP Loyalists
14785,9,2,77.4,1,VIP Loyalists
14786,549,1,90.96,0,At-Risk Customers
14787,470,1,110.65,0,At-Risk Customers
14788,6,3,1156.32,1,VIP Loyalists
14789,28,1,197.64,1,VIP Loyalists
14790,16,10,2526.62,1,VIP Loyalists
14791,606,1,303.63,0,At-Risk Customers
14792,63,1,6.2,1,VIP Loyalists
14793,20,2,625.9,1,VIP Loyalists
14794,2,10,1953.9,1,VIP Loyalists
14795,165,1,131.45000000000002,1,VIP Loyalists
14796,0,27,10889.64,1,VIP Loyalists
14797,506,1,300.31,0,At-Risk Customers
14798,52,8,724.31,1,VIP Loyalists
14799,50,2,338.15,1,VIP Loyalists
14800,47,17,7774.32,1,VIP Loyalists
14801,60,1,193.14,1,VIP Loyalists
14802,437,2,1502.98,0,At-Risk Customers
14803,161,3,845.55,1,VIP Loyalists
14804,8,1,353.27,1,VIP Loyalists
14805,14,7,1104.64,1,VIP Loyalists
14806,74,2,303.43,1,VIP Loyalists
14807,390,2,519.29,0,At-Risk Customers
14808,39,8,2741.17,1,VIP Loyalists
14809,620,2,686.76,0,At-Risk Customers
14810,40,13,2537.02,1,VIP Loyalists
14811,386,1,170.5,0,At-Risk Customers
14812,598,1,185.8,0,At-Risk Customers
14813,369,4,1090.87,0,At-Risk Customers
14814,580,1,160.46,0,At-Risk Customers
14815,36,2,778.5,1,VIP Loyalists
14816,196,1,271.85,1,VIP Loyalists
14817,199,7,3959.86,1,VIP Loyalists
14818,73,6,1170.41,1,VIP Loyalists
14819,63,4,470.16,1,VIP Loyalists
14820,20,9,1274.76,1,VIP Loyalists
14821,366,7,1286.45,0,At-Risk Customers
14822,484,1,157.70000000000002,0,At-Risk Customers
14823,179,3,321.43,1,VIP Loyalists
14824,9,10,4022.91,1,VIP Loyalists
14825,3,24,4925.08,1,VIP Loyalists
14826,581,2,385.2,0,At-Risk Customers
14828,196,13,9839.46,1,VIP Loyalists
14829,28,7,1692.84,1,VIP Loyalists
14830,52,1,197.13,1,VIP Loyalists
14831,679,3,1676.57,0,At-Risk Customers
14832,629,1,322.69,0,At-Risk Customers
14833,498,1,94.8,0,At-Risk Customers
14834,17,7,2206.16,1,VIP Loyalists
14835,528,2,297.0,0,At-Risk Customers
14836,9,3,102.45,1,VIP Loyalists
14837,89,9,3460.32,1,VIP Loyalists
14838,422,2,773.6700000000001,0,At-Risk Customers
14839,417,3,915.28,0,At-Risk Customers
14840,267,2,362.71,0,At-Risk Customers
14841,52,14,7163.0,1,VIP Loyalists
14842,43,4,2824.69,1,VIP Loyalists
14843,436,1,211.8,0,At-Risk Customers
14844,63,10,6702.43,1,VIP Loyalists
14845,599,1,150.0,0,At-Risk Customers
14846,426,1,437.4,0,At-Risk Customers
14847,148,3,1348.95,1,VIP Loyalists
14848,404,1,310.56,0,At-Risk Customers
14849,21,43,15763.45,1,VIP Loyalists
14850,311,7,1794.01,0,At-Risk Customers
14851,22,3,829.4100000000001,1,VIP Loyalists
14852,57,18,6147.18,1,VIP Loyalists
14853,23,5,1376.87,1,VIP Loyalists
14854,77,11,4322.86,1,VIP Loyalists
14855,118,7,6520.3,1,VIP Loyalists
14856,35,3,1311.38,1,VIP Loyalists
14857,59,7,3651.851,1,VIP Loyalists
14858,505,1,180.75,0,At-Risk Customers
14859,12,5,1705.64,1,VIP Loyalists
14860,18,1,170.32,1,VIP Loyalists
14861,51,10,1380.73,1,VIP Loyalists
14862,25,2,841.1999999999999,1,VIP Loyalists
14863,28,1,266.76,1,VIP Loyalists
14865,6,4,129.72,1,VIP Loyalists
14866,10,19,20850.22,1,VIP Loyalists
14867,185,16,2952.06,1,VIP Loyalists
14868,2,12,4184.01,1,VIP Loyalists
14869,8,6,2804.24,1,VIP Loyalists
14870,261,6,1838.95,1,VIP Loyalists
14871,2,9,1258.97,1,VIP Loyalists
14872,483,3,816.6,0,At-Risk Customers
14873,209,2,854.13,1,VIP Loyalists
14874,534,1,116.18,0,At-Risk Customers
14875,107,3,2862.4,1,VIP Loyalists
14876,520,2,256.7,0,At-Risk Customers
14877,417,2,437.0,0,At-Risk Customers
14878,12,25,4105.24,1,VIP Loyalists
14879,684,1,185.06,0,At-Risk Customers
14880,76,3,706.19,1,VIP Loyalists
14881,19,1,255.4,1,VIP Loyalists
14882,26,14,3628.15,1,VIP Loyalists
14883,18,6,761.59,1,VIP Loyalists
14884,668,1,120.6,0,At-Risk Customers
14885,131,3,1598.12,1,VIP Loyalists
14886,252,1,364.8,0,At-Risk Customers
14887,78,1,1862.0,1,VIP Loyalists
14888,206,1,369.2,1,VIP Loyalists
14889,335,1,135.9,0,At-Risk Customers
14890,253,3,817.25,1,VIP Loyalists
14891,147,4,1106.73,1,VIP Loyalists
14892,690,1,202.35,0,At-Risk Customers
14893,9,3,1809.61,1,VIP Loyalists
14894,84,3,1492.81,1,VIP Loyalists
14895,7,38,25119.54,1,VIP Loyalists
14896,204,8,2092.42,1,VIP Loyalists
14897,7,8,3140.54,1,VIP Loyalists
14898,22,14,3507.81,1,VIP Loyalists
14899,394,1,1384.88,0,At-Risk Customers
14900,521,1,13.919999999999998,0,At-Risk Customers
14901,10,12,2289.65,1,VIP Loyalists
14902,25,3,1035.62,1,VIP Loyalists
14903,20,5,2810.63,1,VIP Loyalists
14904,1,4,1640.64,1,VIP Loyalists
14905,157,8,1971.39,1,VIP Loyalists
14906,444,1,68.44,0,At-Risk Customers
14907,2,16,6165.79,1,VIP Loyalists
14908,73,2,381.9,1,VIP Loyalists
14909,436,3,1404.68,0,At-Risk Customers
14910,2,4,434.35,1,VIP Loyalists
14911,0,398,295972.63,3,Super VIPs
14912,16,6,1889.25,1,VIP Loyalists
14913,35,8,4073.13,1,VIP Loyalists
14915,90,11,1811.25,1,VIP Loyalists
14916,70,8,3042.95,1,VIP Loyalists
14917,596,2,1123.75,0,At-Risk Customers
14918,115,9,5955.81,1,VIP Loyalists
14919,538,1,359.35,0,At-Risk Customers
14920,212,3,1607.17,1,VIP Loyalists
14921,29,2,1316.07,1,VIP Loyalists
14922,393,2,843.74,0,At-Risk Customers
14923,50,1,749.1,1,VIP Loyalists
14924,245,3,931.01,1,VIP Loyalists
14926,381,2,359.4,0,At-Risk Customers
14927,396,1,308.2,0,At-Risk Customers
14928,627,1,223.91000000000005,0,At-Risk Customers
14929,31,2,836.69,1,VIP Loyalists
14930,108,6,5246.63,1,VIP Loyalists
14931,4,5,1257.68,1,VIP Loyalists
14932,365,2,1029.66,0,At-Risk Customers
